task,condition,seed,phase,episode,success,obstacles_passed,steps,death,return,action_entropy,state_dependence,state_dependence_definition,action_counts,returns,attempted_returns,bricks_destroyed,interceptions,misses,completion,food,length
breakout,biological,0,before,30,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,31,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,32,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,33,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,34,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,35,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,36,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,before,37,0.2,,99,,-2.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,1,0,3,False,,
breakout,biological,0,before,38,0.2,,99,,-2.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,1,0,3,False,,
breakout,biological,0,before,39,0.4,,99,,-1.004,-1.110223024625156e-15,0.0,"action-diversity proxy, not a causal state-dependence test","[99, 0, 0]",,,2,0,3,False,,
breakout,biological,0,after,0,0.4,,99,,-1.001790909090909,0.9653353162879549,0.48484848484848486,"action-diversity proxy, not a causal state-dependence test","[36, 12, 51]",,,2,0,3,False,,
breakout,biological,0,after,1,0.4,,99,,-1.0037,0.9649577364753528,0.4444444444444444,"action-diversity proxy, not a causal state-dependence test","[30, 14, 55]",,,2,0,3,False,,
breakout,biological,0,after,2,0.4,,136,,-0.9047,0.8914390440906812,0.4117647058823529,"action-diversity proxy, not a causal state-dependence test","[44, 12, 80]",,,2,1,3,False,,
breakout,biological,0,after,3,0.4,,99,,-1.002490909090909,0.9144802331032631,0.4242424242424242,"action-diversity proxy, not a causal state-dependence test","[32, 10, 57]",,,2,0,3,False,,
breakout,biological,0,after,4,0.4,,99,,-1.0066999999999997,0.9212256544892884,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[26, 13, 60]",,,2,0,3,False,,
breakout,biological,0,after,5,0.4,,99,,-0.9963,0.9854471244048577,0.43434343434343436,"action-diversity proxy, not a causal state-dependence test","[21, 22, 56]",,,2,0,3,False,,
breakout,biological,0,after,6,0.4,,99,,-1.0047000000000001,0.9329509745971133,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[24, 15, 60]",,,2,0,3,False,,
breakout,biological,0,after,7,0.2,,99,,-2.004,0.8964015946602769,0.3737373737373737,"action-diversity proxy, not a causal state-dependence test","[25, 12, 62]",,,1,0,3,False,,
breakout,biological,0,after,8,0.4,,99,,-1.0054,0.9212256544892884,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[26, 13, 60]",,,2,0,3,False,,
breakout,biological,0,after,9,0.4,,99,,-0.9987999999999998,0.9679436406676167,0.4242424242424242,"action-diversity proxy, not a causal state-dependence test","[25, 17, 57]",,,2,0,3,False,,
breakout,biological,0,after,10,0.4,,99,,-1.0074999999999998,0.9368883075390129,0.4444444444444444,"action-diversity proxy, not a causal state-dependence test","[33, 11, 55]",,,2,0,3,False,,
breakout,biological,0,after,11,0.4,,136,,-0.8985000000000001,0.9448624717684697,0.4338235294117647,"action-diversity proxy, not a causal state-dependence test","[42, 17, 77]",,,2,1,3,False,,
breakout,biological,0,after,12,0.2,,99,,-2.0046999999999997,0.8511395620577838,0.3535353535353535,"action-diversity proxy, not a causal state-dependence test","[26, 9, 64]",,,1,0,3,False,,
breakout,biological,0,after,13,0.4,,99,,-1.0002000000000002,0.9908490175692979,0.46464646464646464,"action-diversity proxy, not a causal state-dependence test","[30, 16, 53]",,,2,0,3,False,,
breakout,biological,0,after,14,0.4,,99,,-1.0061,0.8828391132062846,0.3535353535353535,"action-diversity proxy, not a causal state-dependence test","[22, 13, 64]",,,2,0,3,False,,
breakout,biological,0,after,15,0.4,,99,,-1.0047,0.8760298907385697,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[29, 9, 61]",,,2,0,3,False,,
breakout,biological,0,after,16,0.4,,99,,-1.0022,0.9165468943686873,0.3737373737373737,"action-diversity proxy, not a causal state-dependence test","[21, 16, 62]",,,2,0,3,False,,
breakout,biological,0,after,17,0.4,,99,,-0.9948999999999999,0.9024611433528537,0.36363636363636365,"action-diversity proxy, not a causal state-dependence test","[21, 15, 63]",,,2,0,3,False,,
breakout,biological,0,after,18,0.4,,99,,-1.0037,0.9052946430579554,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[26, 12, 61]",,,2,0,3,False,,
breakout,biological,0,after,19,0.4,,99,,-0.997,0.9362105390880253,0.4040404040404041,"action-diversity proxy, not a causal state-dependence test","[26, 14, 59]",,,2,0,3,False,,
breakout,biological,0,after,20,0.4,,99,,-0.9974,0.9293961509471698,0.4040404040404041,"action-diversity proxy, not a causal state-dependence test","[27, 13, 59]",,,2,0,3,False,,
breakout,biological,0,after,21,0.2,,99,,-2.003890909090909,0.9018220564957732,0.4040404040404041,"action-diversity proxy, not a causal state-dependence test","[30, 10, 59]",,,1,0,3,False,,
breakout,biological,0,after,22,0.4,,99,,-0.9990999999999998,0.8662614025128156,0.3434343434343434,"action-diversity proxy, not a causal state-dependence test","[22, 12, 65]",,,2,0,3,False,,
breakout,biological,0,after,23,0.4,,99,,-1.0039999999999998,0.8087653652286293,0.33333333333333337,"action-diversity proxy, not a causal state-dependence test","[26, 7, 66]",,,2,0,3,False,,
breakout,biological,0,after,24,0.4,,99,,-1.0039,0.971343023497708,0.4242424242424242,"action-diversity proxy, not a causal state-dependence test","[24, 18, 57]",,,2,0,3,False,,
breakout,biological,0,after,25,0.4,,99,,-1.0026,0.8396486880075711,0.3535353535353535,"action-diversity proxy, not a causal state-dependence test","[27, 8, 64]",,,2,0,3,False,,
breakout,biological,0,after,26,0.4,,99,,-0.9981,0.9585736242215593,0.43434343434343436,"action-diversity proxy, not a causal state-dependence test","[29, 14, 56]",,,2,0,3,False,,
breakout,biological,0,after,27,0.4,,99,,-1.0032999999999999,0.9834476539845014,0.4444444444444444,"action-diversity proxy, not a causal state-dependence test","[27, 17, 55]",,,2,0,3,False,,
breakout,biological,0,after,28,0.2,,99,,-1.9956,0.9370212385830918,0.41414141414141414,"action-diversity proxy, not a causal state-dependence test","[28, 13, 58]",,,1,0,3,False,,
breakout,biological,0,after,29,0.4,,99,,-1.0040000000000002,0.9124982038388598,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[25, 13, 61]",,,2,0,3,False,,
breakout,biological,0,after,30,0.4,,99,,-1.0047,0.8193222134891369,0.36363636363636365,"action-diversity proxy, not a causal state-dependence test","[30, 6, 63]",,,2,0,3,False,,
breakout,biological,0,after,31,0.4,,99,,-1.004590909090909,0.9840104786817068,0.46464646464646464,"action-diversity proxy, not a causal state-dependence test","[31, 15, 53]",,,2,0,3,False,,
breakout,biological,0,after,32,0.4,,99,,-0.9970000000000001,0.9124982038388598,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[25, 13, 61]",,,2,0,3,False,,
breakout,biological,0,after,33,0.4,,99,,-0.9986909090909092,0.8962888935961066,0.41414141414141414,"action-diversity proxy, not a causal state-dependence test","[32, 9, 58]",,,2,0,3,False,,
breakout,biological,0,after,34,0.4,,99,,-0.9994999999999997,0.9200663638769843,0.43434343434343436,"action-diversity proxy, not a causal state-dependence test","[33, 10, 56]",,,2,0,3,False,,
breakout,biological,0,after,35,0.4,,99,,-0.9984,0.9255807227973043,0.4242424242424242,"action-diversity proxy, not a causal state-dependence test","[31, 11, 57]",,,2,0,3,False,,
breakout,biological,0,after,36,0.4,,99,,-1.0039,0.9371556051292033,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[23, 16, 60]",,,2,0,3,False,,
breakout,biological,0,after,37,0.2,,99,,-2.0047,0.8492786370335899,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[31, 7, 61]",,,1,0,3,False,,
breakout,biological,0,after,38,0.2,,99,,-1.9945999999999997,0.9370212385830918,0.41414141414141414,"action-diversity proxy, not a causal state-dependence test","[28, 13, 58]",,,1,0,3,False,,
breakout,biological,0,after,39,0.4,,99,,-1.0026000000000002,0.8832853412536105,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[30, 9, 60]",,,2,0,3,False,,
breakout,biological,0,random,0,0.6,,136,,0.10470000000000046,1.0803592311344865,0.5808823529411764,"action-diversity proxy, not a causal state-dependence test","[43, 57, 36]",,,3,1,3,False,,
breakout,biological,0,random,1,0.8,,160,,2.202300000000001,1.0905927193000096,0.63125,"action-diversity proxy, not a causal state-dependence test","[59, 44, 57]",,,4,2,2,False,,
breakout,biological,0,random,2,0.4,,136,,-0.9040000000000002,1.086454854616845,0.5955882352941176,"action-diversity proxy, not a causal state-dependence test","[55, 38, 43]",,,2,1,3,False,,
breakout,biological,0,random,3,0.6,,160,,1.198449090909092,1.0936545500340662,0.625,"action-diversity proxy, not a causal state-dependence test","[60, 53, 47]",,,3,2,2,False,,
breakout,biological,0,random,4,0.4,,99,,-1.001790909090909,1.0902300864204102,0.6060606060606061,"action-diversity proxy, not a causal state-dependence test","[39, 31, 29]",,,2,0,3,False,,
breakout,biological,0,random,5,0.8,,160,,2.1958090909090906,1.090997213554404,0.61875,"action-diversity proxy, not a causal state-dependence test","[61, 54, 45]",,,4,2,2,False,,
breakout,biological,0,random,6,0.4,,136,,-0.8956490909090906,1.080620408728974,0.5882352941176471,"action-diversity proxy, not a causal state-dependence test","[45, 35, 56]",,,2,1,3,False,,
breakout,biological,0,random,7,0.4,,136,,-0.8977,1.0808972028316441,0.6029411764705883,"action-diversity proxy, not a causal state-dependence test","[48, 34, 54]",,,2,1,3,False,,
breakout,biological,0,random,8,0.4,,99,,-1.0089000000000001,1.0922572033790148,0.6161616161616161,"action-diversity proxy, not a causal state-dependence test","[38, 29, 32]",,,2,0,3,False,,
breakout,biological,0,random,9,0.4,,136,,-0.9038290909090908,1.0970866744862064,0.6470588235294117,"action-diversity proxy, not a causal state-dependence test","[42, 46, 48]",,,2,1,3,False,,
breakout,biological,0,random,10,0.4,,99,,-0.9981000000000001,1.0876180452453965,0.595959595959596,"action-diversity proxy, not a causal state-dependence test","[40, 30, 29]",,,2,0,3,False,,
breakout,biological,0,random,11,0.6,,136,,0.09610909090909137,1.0969553013636417,0.6397058823529411,"action-diversity proxy, not a causal state-dependence test","[44, 43, 49]",,,3,1,3,False,,
breakout,biological,0,random,12,0.4,,136,,-0.9020599999999992,1.0959405211713749,0.6397058823529411,"action-diversity proxy, not a causal state-dependence test","[46, 41, 49]",,,2,1,3,False,,
breakout,biological,0,random,13,0.6,,160,,1.202009090909091,1.0983396279070576,0.65625,"action-diversity proxy, not a causal state-dependence test","[55, 53, 52]",,,3,2,2,False,,
breakout,biological,0,random,14,0.6,,136,,0.10551818181818151,1.0979045438706496,0.6544117647058824,"action-diversity proxy, not a causal state-dependence test","[46, 47, 43]",,,3,1,3,False,,
breakout,biological,0,random,15,0.4,,99,,-1.0007000000000004,1.0958536606125822,0.6363636363636364,"action-diversity proxy, not a causal state-dependence test","[30, 36, 33]",,,2,0,3,False,,
breakout,biological,0,random,16,0.4,,99,,-1.0060999999999998,1.0922572033790148,0.6161616161616161,"action-diversity proxy, not a causal state-dependence test","[32, 29, 38]",,,2,0,3,False,,
breakout,biological,0,random,17,0.6,,160,,1.2049090909090907,1.0975114185647834,0.65,"action-diversity proxy, not a causal state-dependence test","[50, 56, 54]",,,3,2,2,False,,
breakout,biological,0,random,18,0.4,,99,,-1.0041090909090913,1.0926391408269591,0.6363636363636364,"action-diversity proxy, not a causal state-dependence test","[28, 36, 35]",,,2,0,3,False,,
breakout,biological,0,random,19,0.4,,136,,-0.9002900000000005,1.0915956936695743,0.6102941176470589,"action-diversity proxy, not a causal state-dependence test","[41, 42, 53]",,,2,1,3,False,,
breakout,biological,0,random,20,0.4,,136,,-0.9020090909090905,1.0962501758917245,0.6470588235294117,"action-diversity proxy, not a causal state-dependence test","[47, 48, 41]",,,2,1,3,False,,
breakout,biological,0,random,21,0.6,,160,,2.290106363636363,1.0903264695185326,0.60625,"action-diversity proxy, not a causal state-dependence test","[63, 47, 50]",,,3,3,1,False,,
breakout,biological,0,random,22,0.6,,160,,1.2092999999999998,1.0856388544331699,0.6,"action-diversity proxy, not a causal state-dependence test","[43, 64, 53]",,,3,2,2,False,,
breakout,biological,0,random,23,0.4,,160,,0.20418709090909226,1.0927680879764554,0.61875,"action-diversity proxy, not a causal state-dependence test","[47, 61, 52]",,,2,2,2,False,,
breakout,biological,0,random,24,0.4,,99,,-1.0063999999999997,1.0855610376470557,0.595959595959596,"action-diversity proxy, not a causal state-dependence test","[40, 32, 27]",,,2,0,3,False,,
breakout,biological,0,random,25,0.4,,136,,-0.9004218181818182,1.0926584467177018,0.625,"action-diversity proxy, not a causal state-dependence test","[46, 39, 51]",,,2,1,3,False,,
breakout,biological,0,random,26,0.4,,136,,-0.9002090909090907,1.0982350827033973,0.6544117647058824,"action-diversity proxy, not a causal state-dependence test","[47, 45, 44]",,,2,1,3,False,,
breakout,biological,0,random,27,0.4,,160,,0.18928454545454576,1.0966847190559434,0.64375,"action-diversity proxy, not a causal state-dependence test","[54, 57, 49]",,,2,2,2,False,,
breakout,biological,0,random,28,0.2,,136,,-1.9003909090909088,1.0944649396002906,0.6323529411764706,"action-diversity proxy, not a causal state-dependence test","[40, 50, 46]",,,1,1,3,False,,
breakout,biological,0,random,29,0.4,,99,,-0.9955999999999999,1.0450656452761444,0.5555555555555556,"action-diversity proxy, not a causal state-dependence test","[44, 19, 36]",,,2,0,3,False,,
breakout,biological,0,random,30,0.4,,136,,-0.9046000000000012,1.0898290942164583,0.6323529411764706,"action-diversity proxy, not a causal state-dependence test","[49, 37, 50]",,,2,1,3,False,,
breakout,biological,0,random,31,0.6,,136,,0.10199999999999965,1.0982350827033973,0.6544117647058824,"action-diversity proxy, not a causal state-dependence test","[47, 45, 44]",,,3,1,3,False,,
breakout,biological,0,random,32,0.6,,160,,1.2006909090909086,1.093326698879313,0.63125,"action-diversity proxy, not a causal state-dependence test","[55, 59, 46]",,,3,2,2,False,,
breakout,biological,0,random,33,0.4,,136,,-0.8957000000000003,1.0958341641793412,0.6323529411764706,"action-diversity proxy, not a causal state-dependence test","[42, 44, 50]",,,2,1,3,False,,
breakout,biological,0,random,34,0.4,,160,,0.19992909090909058,1.091649996728972,0.625,"action-diversity proxy, not a causal state-dependence test","[60, 55, 45]",,,2,2,2,False,,
breakout,biological,0,random,35,0.6,,136,,0.09769909090909001,1.0931494954718284,0.6176470588235294,"action-diversity proxy, not a causal state-dependence test","[43, 52, 41]",,,3,1,3,False,,
breakout,biological,0,random,36,0.6,,160,,1.1933899999999986,1.0827435213709125,0.58125,"action-diversity proxy, not a causal state-dependence test","[46, 67, 47]",,,3,2,2,False,,
breakout,biological,0,random,37,0.4,,160,,0.19873000000000005,1.0959557153717363,0.64375,"action-diversity proxy, not a causal state-dependence test","[48, 57, 55]",,,2,2,2,False,,
breakout,biological,0,random,38,0.2,,99,,-1.9927999999999997,1.093702765631174,0.6262626262626263,"action-diversity proxy, not a causal state-dependence test","[29, 37, 33]",,,1,0,3,False,,
breakout,biological,0,random,39,0.4,,99,,-1.003109090909091,1.0973871731693055,0.6464646464646464,"action-diversity proxy, not a causal state-dependence test","[35, 31, 33]",,,2,0,3,False,,
breakout,biological,0,heuristic,0,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,1,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,2,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,3,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,4,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,5,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,6,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,7,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,8,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,9,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,10,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,11,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,12,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,13,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,14,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,15,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,16,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,17,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,18,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,19,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,20,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,21,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,22,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,23,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,24,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,25,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,26,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,27,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,28,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,29,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,30,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,31,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,32,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,33,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,34,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,35,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,36,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,37,0.8,,160,,4.410943636363635,0.7892811337617245,0.2875,"action-diversity proxy, not a causal state-dependence test","[17, 114, 29]",,,4,4,0,False,,
breakout,biological,0,heuristic,38,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,heuristic,39,0.4,,160,,2.4117727272727283,0.8263088646019878,0.33125000000000004,"action-diversity proxy, not a causal state-dependence test","[14, 107, 39]",,,2,4,0,False,,
breakout,biological,0,sensory_noise,0,0.4,,99,,-1.0032999999999999,0.9276514464008022,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[25, 14, 60]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,1,0.4,,99,,-1.0009,0.894734963943938,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[29, 10, 60]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,2,0.4,,99,,-1.0061,0.9124982038388598,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[25, 13, 61]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,3,0.4,,99,,-1.0053,0.9593257754982365,0.41414141414141414,"action-diversity proxy, not a causal state-dependence test","[24, 17, 58]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,4,0.4,,99,,-1.0059909090909092,0.9048244155990937,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[28, 11, 60]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,5,0.4,,136,,-0.8985,0.9944557362157516,0.4632352941176471,"action-diversity proxy, not a causal state-dependence test","[40, 23, 73]",,,2,1,3,False,,
breakout,biological,0,sensory_noise,6,0.4,,99,,-1.0026000000000002,0.9122598879040085,0.4040404040404041,"action-diversity proxy, not a causal state-dependence test","[29, 11, 59]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,7,0.2,,99,,-2.0002000000000004,0.9052946430579554,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[26, 12, 61]",,,1,0,3,False,,
breakout,biological,0,sensory_noise,8,0.4,,99,,-1.004,0.9985543035972968,0.4545454545454546,"action-diversity proxy, not a causal state-dependence test","[26, 19, 54]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,9,0.4,,99,,-0.9974,1.0284820869969846,0.505050505050505,"action-diversity proxy, not a causal state-dependence test","[31, 19, 49]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,10,0.4,,99,,-1.0064,1.0012645005663479,0.4545454545454546,"action-diversity proxy, not a causal state-dependence test","[25, 20, 54]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,11,0.4,,99,,-0.9959000000000001,0.9088016536317612,0.3737373737373737,"action-diversity proxy, not a causal state-dependence test","[23, 14, 62]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,12,0.2,,99,,-2.0046999999999997,0.8481022099223551,0.36363636363636365,"action-diversity proxy, not a causal state-dependence test","[28, 8, 63]",,,1,0,3,False,,
breakout,biological,0,sensory_noise,13,0.4,,99,,-0.9967,0.863455612782311,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[30, 8, 61]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,14,0.4,,99,,-1.0057999999999998,0.9271636961518452,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[22, 16, 61]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,15,0.4,,99,,-1.0047,0.9581272171525729,0.4242424242424242,"action-diversity proxy, not a causal state-dependence test","[27, 15, 57]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,16,0.4,,99,,-0.9980999999999998,0.9371556051292033,0.3939393939393939,"action-diversity proxy, not a causal state-dependence test","[23, 16, 60]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,17,0.4,,99,,-0.9978000000000001,0.8871311336758176,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[28, 10, 61]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,18,0.4,,99,,-1.0059909090909092,0.8760298907385697,0.38383838383838387,"action-diversity proxy, not a causal state-dependence test","[29, 9, 61]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,19,0.4,,136,,-0.8966999999999999,0.901208470713293,0.38235294117647056,"action-diversity proxy, not a causal state-dependence test","[36, 16, 84]",,,2,1,3,False,,
breakout,biological,0,sensory_noise,20,0.4,,99,,-1.0016,0.987639781261098,0.4444444444444444,"action-diversity proxy, not a causal state-dependence test","[26, 18, 55]",,,2,0,3,False,,
breakout,biological,0,sensory_noise,21,0.2,,99,,-2.0061,0.8964015946602769,0.3737373737373737,"action-diversity proxy, not a causal state-dependence test","[25, 12, 62]",,,1,0,3,False,,
breakout,biological,0,sensory_noise,22,0.4,,99,,-1.0005,0.8790008785704151,0.3737373737373737,"action-diversity proxy, not a causal state-dependence test","[27, 10, 62]",,,2,0,3,False,,
